celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,_source_file,week,judge1_score,judge2_score,judge3_score,judge4_score,judge1_score_raw,judge2_score_raw,judge3_score_raw,judge4_score_raw,judge1_out_of_range,judge2_out_of_range,judge3_out_of_range,judge4_out_of_range,n_judges_reported,n_judges_present,n_judges_reported_raw,has_partial_na_raw,is_all_na,is_all_zero,is_present,result_type,is_withdrew_result,zero_score_conflict,week_total_score,week_total_score_raw,week_avg_score,week_max_possible,week_score_percentage,expected_judges_reported_raw,unexpected_missing_scores,combine_method_x,week_score_rank,week_score_share,last_week_scored,season_final_week,final_week_n_performers,expected_to_perform_in_finale,expected_last_week,is_competing_week,is_missing_finale_scores,is_gap_week,week_score_rank_discrepancy,is_no_elimination,is_double_elimination,n_active,final_week,is_final_week,is_no_elim_from_results,is_no_elimination_any,weeks_since_exit,exclude_from_fan_vote_inference,celebrity_industry_clean,celebrity_homecountry_clean,celebrity_homestate_clean,celebrity_homestate_abbr,is_foreign,celebrity_age_raw,age_outlier,is_withdrawn,is_withdrawn_inferred,exit_week_from_results,computed_last_week,exit_week_mismatch,partner_seasons,partner_contestants,partner_wins,partner_avg_placement,partner_avg_last_week,partner_avg_season_score_pct,partner_seasons_prior,partner_contestants_prior,partner_wins_prior,partner_avg_placement_prior,partner_avg_last_week_prior,partner_avg_season_score_pct_prior,combine_method_y,is_finale,is_eliminated,fan_vote_mean,fan_vote_std,fan_vote_ci_lower,fan_vote_ci_upper,snr,ci_width,ppc_consistency,hit_rate,elimination_count,mean_violation,acceptance_rate,converged,industry,age,age_c,log_week,y_judge
Lindsey Stirling,Mark Ballas,Musician,California,United States,31.0,25,2nd Place,2,3-27赛季（百分比结合法）.csv,1,7.0,8.0,7.0,,7.0,8.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,finalist,False,False,22.0,22.0,7.333333333333333,30.0,0.7333333333333333,3,False,percent,1.0,0.1195652173913043,10,10,3,True,10,True,False,False,-1.0,True,False,10,10,False,False,True,,False,Musician,United States,California,CA,False,31,False,False,False,,10,False,20,19,3,5.35,7.8,0.822969036002886,17,16,2,5.764705882352941,7.411764705882353,0.8074390619641796,,,,,,,,,,,,,,,,Musician,31.0,-7.991596638655459,0.0,0.18826466677668074
Lindsey Stirling,Mark Ballas,Musician,California,United States,31.0,25,2nd Place,2,3-27赛季（百分比结合法）.csv,2,7.5,7.5,7.5,,7.5,7.5,7.5,,False,False,False,False,3,3,3,True,False,False,True,finalist,False,False,22.5,22.5,7.5,30.0,0.75,3,False,percent,3.0,0.108695652173913,10,10,3,True,10,True,False,False,1.0,False,True,10,10,False,False,False,,False,Musician,United States,California,CA,False,31,False,False,False,,10,False,20,19,3,5.35,7.8,0.822969036002886,17,16,2,5.764705882352941,7.411764705882353,0.8074390619641796,percent,False,False,0.1125504267270721,0.0986024152055058,0.0044179147339441,0.3734110573831358,1.1414570969519393,0.3689931426491917,0.3296,1.0,2.0,0.0141927747776353,0.26608,True,Musician,31.0,-7.991596638655459,0.6931471805599453,0.08911333958951895
Lisa Rinna,Louis van Amstel,Actor/Actress,California,United States,42.0,2,Eliminated Week 7,4,剩下赛季（排名结合法）.csv,1,5.0,7.0,7.0,,5.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,19.0,19.0,6.333333333333333,30.0,0.6333333333333333,3,False,rank,6.0,0.1104651162790697,7,8,3,False,7,True,False,False,2.0,False,False,9,8,False,False,False,,False,Actor,United States,California,CA,False,42,False,False,False,7.0,7,False,10,10,0,7.4,5.5,0.6997102341269841,1,1,0,6.0,2.0,0.6166666666666667,rank,False,False,0.1298334876435739,0.1014821940424109,0.0053469433027317,0.3885502639673495,1.279372098137505,0.3832033206646178,0.9916,1.0,1.0,0.0088,0.29364,True,Actor,42.0,3.0084033613445413,0.0,0.018937211682754196
Lisa Rinna,Louis van Amstel,Actor/Actress,California,United States,42.0,2,Eliminated Week 7,4,剩下赛季（排名结合法）.csv,2,6.0,7.0,7.0,,6.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,20.0,20.0,6.666666666666667,30.0,0.6666666666666666,3,False,rank,6.0,0.1136363636363636,7,8,3,False,7,True,False,False,2.0,False,False,8,8,False,False,False,,False,Actor,United States,California,CA,False,42,False,False,False,7.0,7,False,10,10,0,7.4,5.5,0.6997102341269841,1,1,0,6.0,2.0,0.6166666666666667,rank,False,False,0.1459662784890316,0.0715507714795557,0.0366756582417782,0.3117853324659798,2.0400377978696542,0.2751096742242016,0.9914,1.0,1.0,0.0089,0.38056,True,Actor,42.0,3.0084033613445413,0.6931471805599453,-0.07704799533472206
Lolo Jones,Keo Motsepe,Athlete,Iowa,United States,32.0,19,Eliminated Week 1,13,3-27赛季（百分比结合法）.csv,1,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,22.0,22.0,5.5,40.0,0.55,4,False,percent,10.0,0.06875,1,11,4,False,1,True,False,False,-3.0,False,False,11,11,False,False,False,,False,Athlete,United States,Iowa,IA,False,32,False,False,False,1.0,1,False,7,7,0,10.714285714285714,3.2857142857142856,0.6071428571428571,0,0,0,,,,percent,False,True,0.0250304770204596,0.0197681377471534,0.0010493939195228,0.0745484501485477,1.2662030796220891,0.0734990562290249,0.6757,1.0,1.0,0.0054214614235885,0.24204,True,Athlete,32.0,-6.991596638655459,0.0,-0.2650250713076523
Louie Vito,Chelsie Hightower,Athlete,Ohio,United States,21.0,9,Eliminated Week 6,8,3-27赛季（百分比结合法）.csv,1,8.6666,9.6666,8.6666,,8.6666,9.6666,8.6666,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,26.9998,26.9998,8.999933333333333,30.0,0.8999933333333333,3,False,percent,5.0,0.0791786009741386,6,10,2,False,6,True,False,False,-3.0,False,True,14,10,False,False,False,,False,Athlete,United States,Ohio,OH,False,21,False,False,False,6.0,6,False,6,6,0,6.833333333333333,6.666666666666667,0.7105782870370371,1,1,0,4.0,10.0,0.7266666666666667,percent,False,False,0.0998823868781124,0.092794012905668,0.00265272568665,0.3504006122367644,1.0763882673337068,0.3477478865501143,0.3664,1.0,2.0,0.0110507168222437,0.15688,True,Athlete,21.0,-17.99159663865546,0.0,0.12120197814232148
Louie Vito,Chelsie Hightower,Athlete,Ohio,United States,21.0,9,Eliminated Week 6,8,3-27赛季（百分比结合法）.csv,2,6.0,7.0,6.0,,6.0,7.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,19.0,19.0,6.333333333333333,30.0,0.6333333333333333,3,False,percent,8.0,0.0745098039215686,6,10,2,False,6,True,False,False,0.0,False,False,12,10,False,False,False,,False,Athlete,United States,Ohio,OH,False,21,False,False,False,6.0,6,False,6,6,0,6.833333333333333,6.666666666666667,0.7105782870370371,1,1,0,4.0,10.0,0.7266666666666667,percent,False,False,0.1091041315744502,0.0675427307635041,0.0207193130382228,0.2764025608719912,1.615334917312373,0.2556832478337684,0.5252,1.0,1.0,0.0097039865149645,0.275,True,Athlete,21.0,-17.99159663865546,0.6931471805599453,-0.10171897153180343
Macy Gray,Jonathan Roberts,Singer/Rapper,Ohio,United States,42.0,9,Eliminated Week 1,15,3-27赛季（百分比结合法）.csv,1,7.3333,5.3333,6.3333,,7.3333,5.3333,6.3333,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,18.9999,18.9999,6.3333,30.0,0.6333300000000001,3,False,percent,13.0,0.0557183942343475,1,10,2,False,1,True,False,False,-2.0,False,True,14,10,False,False,False,,False,Musician,United States,Ohio,OH,False,42,False,False,False,1.0,1,False,3,3,0,10.333333333333334,4.333333333333333,0.6749988888888888,2,2,0,8.0,6.0,0.6958333333333333,percent,False,True,0.0259424790470216,0.0195771909503069,0.0017262401087222,0.0731571847294311,1.325137961843347,0.0714309446207088,0.3664,1.0,2.0,0.0110507168222437,0.15688,True,Musician,42.0,3.0084033613445413,0.0,-0.2301884467943438
Margaret Cho,Louis van Amstel,Comedian,California,United States,41.0,11,Eliminated Week 3,10,3-27赛季（百分比结合法）.csv,1,5.0,5.0,5.0,,5.0,5.0,5.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,15.0,15.0,5.0,30.0,0.5,3,False,percent,9.0,0.073170731707317,3,10,3,False,3,True,False,False,-1.0,False,False,11,10,False,False,False,,False,TV/Host,United States,California,CA,False,41,False,False,False,3.0,3,False,10,10,0,7.4,5.5,0.6997102341269841,5,5,0,5.4,6.0,0.7420593571428571,percent,False,False,0.0903831105741625,0.0772167215116025,0.0037439726138046,0.2931165855954714,1.1705121466926098,0.2893726129816667,0.5771,1.0,1.0,0.007388963568282,0.22056,True,TV/Host,41.0,2.0084033613445413,0.0,-0.2024386412456347
Margaret Cho,Louis van Amstel,Comedian,California,United States,41.0,11,Eliminated Week 3,10,3-27赛季（百分比结合法）.csv,2,6.0,6.0,6.0,,6.0,6.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,18.0,18.0,6.0,30.0,0.6,3,False,percent,8.0,0.09,3,10,3,False,3,True,False,False,-2.0,False,False,10,10,False,False,False,,False,TV/Host,United States,California,CA,False,41,False,False,False,3.0,3,False,10,10,0,7.4,5.5,0.6997102341269841,5,5,0,5.4,6.0,0.7420593571428571,percent,False,False,0.1067908601173278,0.0662603351990266,0.0162089658334556,0.2687091090779965,1.6116860809018054,0.2525001432445409,0.7247,1.0,1.0,0.0051864130122206,0.32708,True,TV/Host,41.0,2.0084033613445413,0.6931471805599453,-0.08910419567956618
Maria Menounos,Derek Hough,TV Personality,Massachusetts,United States,33.0,14,Eliminated Week 9,4,3-27赛季（百分比结合法）.csv,1,7.0,7.0,7.0,,7.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,21.0,21.0,7.0,30.0,0.7,3,False,percent,6.0,0.105,9,10,1,False,9,True,False,False,2.0,True,False,9,10,False,False,True,,False,Reality TV Star,United States,Massachusetts,MA,False,33,False,False,False,9.0,9,False,14,14,5,2.9285714285714284,9.642857142857142,0.8827817567511854,7,7,3,3.0,9.285714285714286,0.8745850430839003,,,,,,,,,,,,,,,,Reality TV Star,33.0,-5.991596638655459,0.0,-0.0533196325631633
Maria Menounos,Derek Hough,TV Personality,Massachusetts,United States,33.0,14,Eliminated Week 9,4,3-27赛季（百分比结合法）.csv,2,8.0,8.0,9.0,,8.0,8.0,9.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,25.0,25.0,8.333333333333334,30.0,0.8333333333333334,3,False,percent,2.0,0.1243781094527363,9,10,1,False,9,True,False,False,-2.0,True,False,9,10,False,False,True,,False,Reality TV Star,United States,Massachusetts,MA,False,33,False,False,False,9.0,9,False,14,14,5,2.9285714285714284,9.642857142857142,0.8827817567511854,7,7,3,3.0,9.285714285714286,0.8745850430839003,,,,,,,,,,,,,,,,Reality TV Star,33.0,-5.991596638655459,0.6931471805599453,0.11767711112644452
Marie Osmond,Jonathan Roberts,Singer/Rapper,Utah,United States,47.0,5,3rd Place,3,3-27赛季（百分比结合法）.csv,1,7.0,7.0,7.0,,7.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,finalist,False,False,21.0,21.0,7.0,30.0,0.7,3,False,percent,2.0,0.1288343558282208,10,10,1,False,10,True,False,False,-1.0,False,False,8,10,False,False,False,,False,Musician,United States,Utah,UT,False,47,False,False,False,,10,False,3,3,0,10.333333333333334,4.333333333333333,0.6749988888888888,0,0,0,,,,percent,False,False,0.1323380496460288,0.1088344010665383,0.0060178160973474,0.4122760204660514,1.2159578977562908,0.4062582043687039,0.7465,1.0,1.0,0.00418734559477,0.402,True,Musician,47.0,8.008403361344541,0.0,0.03907383874800363
Marie Osmond,Jonathan Roberts,Singer/Rapper,Utah,United States,47.0,5,3rd Place,3,3-27赛季（百分比结合法）.csv,2,8.0,8.0,8.0,,8.0,8.0,8.0,,False,False,False,False,3,3,3,True,False,False,True,finalist,False,False,24.0,24.0,8.0,30.0,0.8,3,False,percent,2.0,0.1643835616438356,10,10,1,False,10,True,False,False,-1.0,False,False,7,10,False,False,False,,False,Musician,United States,Utah,UT,False,47,False,False,False,,10,False,3,3,0,10.333333333333334,4.333333333333333,0.6749988888888888,0,0,0,,,,percent,False,False,0.1457381686425581,0.0776462018124261,0.0289052454262003,0.3227987577551417,1.8769516737847656,0.2938935123289414,0.6099,1.0,1.0,0.009168522388395,0.43156,True,Musician,47.0,8.008403361344541,0.6931471805599453,0.1540327649975921
Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64.0,23,Eliminated Week 9,6,3-27赛季（百分比结合法）.csv,1,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,27.0,27.0,6.75,40.0,0.675,4,False,percent,2.0,0.0903010033444816,9,11,3,False,9,True,False,False,-4.0,True,False,12,11,False,False,True,,False,Actor,United States,Illinois,IL,False,64,False,False,False,9.0,9,False,14,14,5,2.9285714285714284,9.642857142857142,0.8827817567511854,13,13,5,2.6923076923076925,9.692307692307692,0.8911438861878863,,,,,,,,,,,,,,,,Actor,64.0,25.00840336134454,0.0,0.08637491800559838
Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64.0,23,Eliminated Week 9,6,3-27赛季（百分比结合法）.csv,2,7.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,27.0,27.0,6.75,40.0,0.675,4,False,percent,6.0,0.0835913312693498,9,11,3,False,9,True,False,False,0.0,False,False,12,11,False,False,False,,False,Actor,United States,Illinois,IL,False,64,False,False,False,9.0,9,False,14,14,5,2.9285714285714284,9.642857142857142,0.8827817567511854,13,13,5,2.6923076923076925,9.692307692307692,0.8911438861878863,percent,False,False,0.0699584168144905,0.0674537417667674,0.0025175835373198,0.26039320837121,1.037131742115511,0.2578756248338902,0.4775,1.0,1.0,0.0085301333728316,0.20712,True,Actor,64.0,25.00840336134454,0.6931471805599453,0.00936545106132991
Mario,Karina Smirnoff,Singer/Rapper,Maryland,United States,21.0,6,Eliminated Week 8,5,3-27赛季（百分比结合法）.csv,1,8.0,8.0,8.0,,8.0,8.0,8.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,24.0,24.0,8.0,30.0,0.8,3,False,percent,2.0,0.1159420289855072,8,10,2,False,8,True,False,False,-3.0,True,False,10,10,False,False,True,,False,Musician,United States,Maryland,MD,False,21,False,False,False,8.0,8,False,16,16,1,6.125,7.0625,0.7436263869423401,3,3,0,5.333333333333333,7.333333333333333,0.7401851111111112,,,,,,,,,,,,,,,,Musician,21.0,-17.99159663865546,0.0,0.16405869138936202
Mario,Karina Smirnoff,Singer/Rapper,Maryland,United States,21.0,6,Eliminated Week 8,5,3-27赛季（百分比结合法）.csv,2,9.0,8.0,9.0,,9.0,8.0,9.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,26.0,26.0,8.666666666666666,30.0,0.8666666666666667,3,False,percent,3.0,0.1171171171171171,8,10,2,False,8,True,False,False,-2.0,False,False,10,10,False,False,False,,False,Musician,United States,Maryland,MD,False,21,False,False,False,8.0,8,False,16,16,1,6.125,7.0625,0.7436263869423401,3,3,0,5.333333333333333,7.333333333333333,0.7401851111111112,percent,False,False,0.109328501952128,0.0939846974049602,0.0038751133466816,0.3580332838799966,1.1632585394697683,0.354158170533315,0.6599,1.0,1.0,0.0063787908033116,0.29064,True,Musician,21.0,-17.99159663865546,0.6931471805599453,0.17357836695843432
Mario Lopez,Karina Smirnoff,Actor/Actress,California,United States,32.0,3,2nd Place,2,3-27赛季（百分比结合法）.csv,1,9.0,8.0,9.0,,9.0,8.0,9.0,,False,False,False,False,3,3,3,True,False,False,True,finalist,False,False,26.0,26.0,8.666666666666666,30.0,0.8666666666666667,3,False,percent,1.0,0.1326530612244898,10,10,2,True,10,True,False,False,-1.0,False,False,10,10,False,False,False,,False,Actor,United States,California,CA,False,32,False,False,False,,10,False,16,16,1,6.125,7.0625,0.7436263869423401,0,0,0,,,,percent,False,False,0.1285301129154951,0.1180303666469404,0.0037945016893577,0.4302511576740124,1.0889580068074045,0.4264566559846546,0.8094,1.0,1.0,0.0032443927630693,0.33632,True,Actor,32.0,-6.991596638655459,0.0,0.30571971295764744
Mario Lopez,Karina Smirnoff,Actor/Actress,California,United States,32.0,3,2nd Place,2,3-27赛季（百分比结合法）.csv,2,7.0,6.0,8.0,,7.0,6.0,8.0,,False,False,False,False,3,3,3,True,False,False,True,finalist,False,False,21.0,21.0,7.0,30.0,0.7,3,False,percent,7.0,0.0995260663507109,10,10,2,True,10,True,False,False,5.0,False,False,9,10,False,False,False,,False,Actor,United States,California,CA,False,32,False,False,False,,10,False,16,16,1,6.125,7.0625,0.7436263869423401,0,0,0,,,,percent,False,False,0.1547364458032545,0.081711331015146,0.039433583709295,0.3591420705299071,1.893696304924992,0.319708486820612,0.594,1.0,1.0,0.0081831666241227,0.39344,True,Actor,32.0,-6.991596638655459,0.6931471805599453,-0.10454372504630394
Marissa Jaret Winokur,Tony Dovolani,Actor/Actress,New York,United States,35.0,6,Eliminated Week 9,4,3-27赛季（百分比结合法）.csv,1,6.0,6.0,6.0,,6.0,6.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,18.0,18.0,6.0,30.0,0.6,3,False,percent,7.0,0.0869565217391304,9,10,2,False,9,True,False,False,3.0,True,False,10,10,False,False,True,,False,Actor,United States,New York,NY,False,35,False,False,False,9.0,9,False,19,18,1,7.526315789473684,5.7368421052631575,0.7120563843763449,3,3,0,6.0,5.666666666666667,0.75023125,,,,,,,,,,,,,,,,Actor,35.0,-3.9915966386554587,0.0,-0.12362050609134823
Marissa Jaret Winokur,Tony Dovolani,Actor/Actress,New York,United States,35.0,6,Eliminated Week 9,4,3-27赛季（百分比结合法）.csv,2,7.0,7.0,7.0,,7.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,21.0,21.0,7.0,30.0,0.7,3,False,percent,6.0,0.0945945945945946,9,10,2,False,9,True,False,False,2.0,False,False,10,10,False,False,False,,False,Actor,United States,New York,NY,False,35,False,False,False,9.0,9,False,19,18,1,7.526315789473684,5.7368421052631575,0.7120563843763449,3,3,0,6.0,5.666666666666667,0.75023125,percent,False,False,0.1085247578051982,0.0892954014844803,0.0043349692922449,0.3338195247124499,1.2153454251787588,0.329484555420205,0.6599,1.0,1.0,0.0063787908033116,0.29064,True,Actor,35.0,-3.9915966386554587,0.6931471805599453,-0.03999370039201633
Mark Cuban,Kym Johnson,TV Personality,Pennsylvania,United States,49.0,5,Eliminated Week 5,8,3-27赛季（百分比结合法）.csv,1,7.0,7.0,7.0,,7.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,21.0,21.0,7.0,30.0,0.7,3,False,percent,2.0,0.1288343558282208,5,10,1,False,5,True,False,False,-6.0,False,False,8,10,False,False,False,,False,Reality TV Star,United States,Pennsylvania,PA,False,49,False,False,False,5.0,5,False,10,9,1,7.1,5.9,0.7322774714285714,1,1,0,2.0,10.0,0.8922216666666667,percent,False,False,0.1210989924835283,0.0984174991021832,0.0048074332421062,0.3790216147715123,1.2304619957346163,0.374214181529406,0.7465,1.0,1.0,0.00418734559477,0.402,True,Reality TV Star,49.0,10.008403361344541,0.0,0.03907383874800363
Mark Cuban,Kym Johnson,TV Personality,Pennsylvania,United States,49.0,5,Eliminated Week 5,8,3-27赛季（百分比结合法）.csv,2,6.0,6.0,6.0,,6.0,6.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,18.0,18.0,6.0,30.0,0.6,3,False,percent,6.0,0.1232876712328767,5,10,1,False,5,True,False,False,-2.0,False,False,7,10,False,False,False,,False,Reality TV Star,United States,Pennsylvania,PA,False,49,False,False,False,5.0,5,False,10,9,1,7.1,5.9,0.7322774714285714,1,1,0,2.0,10.0,0.8922216666666667,percent,False,False,0.1596096128881877,0.0773722039658798,0.0480195089730546,0.3463170199391033,2.0628805242808594,0.2982975109660486,0.6099,1.0,1.0,0.009168522388395,0.43156,True,Reality TV Star,49.0,10.008403361344541,0.6931471805599453,-0.1336472796908026
Mark Dacascos,Lacey Schwimmer,Actor/Actress,Hawaii,United States,45.0,9,Eliminated Week 7,6,3-27赛季（百分比结合法）.csv,1,9.6666,9.6666,9.6666,,9.6666,9.6666,9.6666,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,28.9998,28.9998,9.6666,30.0,0.96666,3,False,percent,4.0,0.0850437259731488,7,10,2,False,7,True,False,False,-2.0,False,True,14,10,False,False,False,,False,Actor,United States,Hawaii,HI,False,45,False,False,False,7.0,7,False,5,5,0,5.8,7.0,0.7142893365079365,1,1,0,3.0,10.0,0.8116666666666668,percent,False,False,0.0817617671574854,0.0760572733590387,0.0032535250599848,0.289835578770243,1.0750026057865318,0.2865820537102581,0.3664,1.0,2.0,0.0110507168222437,0.15688,True,Actor,45.0,6.008403361344541,0.0,0.1926605819763454
Mark Dacascos,Lacey Schwimmer,Actor/Actress,Hawaii,United States,45.0,9,Eliminated Week 7,6,3-27赛季（百分比结合法）.csv,2,7.0,7.0,7.0,,7.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,21.0,21.0,7.0,30.0,0.7,3,False,percent,4.0,0.0823529411764705,7,10,2,False,7,True,False,False,-2.0,False,False,12,10,False,False,False,,False,Actor,United States,Hawaii,HI,False,45,False,False,False,7.0,7,False,5,5,0,5.8,7.0,0.7142893365079365,1,1,0,3.0,10.0,0.8116666666666668,percent,False,False,0.0878977320842776,0.0543105701820575,0.0146108277543861,0.2240654094372448,1.6184277135700835,0.2094545816828587,0.5252,1.0,1.0,0.0097039865149645,0.275,True,Actor,45.0,6.008403361344541,0.6931471805599453,-0.0016367911539729718
Marla Maples,Tony Dovolani,TV Personality,Georgia,United States,52.0,22,Eliminated Week 4,10,3-27赛季（百分比结合法）.csv,1,7.0,7.0,7.0,,7.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,21.0,21.0,7.0,30.0,0.7,3,False,percent,4.0,0.0950226244343891,4,10,3,False,4,True,False,False,-6.0,True,False,11,10,False,False,True,,False,Reality TV Star,United States,Georgia,GA,False,52,False,False,False,4.0,4,False,19,18,1,7.526315789473684,5.7368421052631575,0.7120563843763449,18,17,1,7.388888888888889,5.833333333333333,0.713189146471327,,,,,,,,,,,,,,,,Reality TV Star,52.0,13.008403361344541,0.0,0.05824557436155953
Marla Maples,Tony Dovolani,TV Personality,Georgia,United States,52.0,22,Eliminated Week 4,10,3-27赛季（百分比结合法）.csv,2,7.0,6.0,7.0,,7.0,6.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,20.0,20.0,6.666666666666667,30.0,0.6666666666666666,3,False,percent,5.0,0.090497737556561,4,10,3,False,4,True,False,False,-5.0,False,False,11,10,False,False,False,,False,Reality TV Star,United States,Georgia,GA,False,52,False,False,False,4.0,4,False,19,18,1,7.526315789473684,5.7368421052631575,0.7120563843763449,18,17,1,7.388888888888889,5.833333333333333,0.713189146471327,percent,False,False,0.0978778135884172,0.0882659618871011,0.0027558791841137,0.3347268371410635,1.1088964690910048,0.3319709579569497,0.7335,1.0,1.0,0.0049048830455789,0.24904,True,Reality TV Star,52.0,13.008403361344541,0.6931471805599453,0.006467607776831308
